Date,User,Message
2017-11-17 03:01:08,"에이수☆","(가끔 홍콩서 샤네루 50푸로 세일도 합니다 ㅋㅋ)"
2017-11-17 03:01:09,"Sue","ㅋㅋㅋㅋ"
2017-11-17 03:01:13,"벨라","텍스 리펀해주는게 많아서"
2017-11-17 03:01:22,"벨라","미국은 우리나라보다 비쌈"
2017-11-17 03:01:25,"Sue","근데 50퍼하면 제가사고픈건없을거같아여ㅜㅜ"
2017-11-17 03:01:27,"벨라","와 홍콩"
2017-11-17 03:01:32,"벨라","신상은 이탈리아죠"
2017-11-17 03:01:38,"벨라","Made in Italy"
2017-11-17 03:01:42,"벨라","키둑키둑"
2017-11-17 03:01:50,"에이수☆","ㅋㅋㅋ 돈읍다요"
2017-11-17 03:01:57,"Sue","그래여? 전의외로 분홍분홍한건 일본이잘가져오더라구여"
2017-11-17 03:01:57,"벨라","더몰 아울렛에도 이쁜애들 천지삐까리"
2017-11-17 03:02:03,"벨라","아 맞아"
2017-11-17 03:02:07,"에이수☆","아 근데 의외로 홍콩에"
2017-11-17 03:02:08,"벨라","일본에도 많다했다"
2017-11-17 03:02:09,"Sue","일본애들이 취향이 좀그쪽이라그런가"
2017-11-17 03:02:15,"벨라","옹옹 글네요"
2017-11-17 03:02:17,"에이수☆","분홍이들 세일함"
2017-11-17 03:02:23,"Sue","오그래여?"
2017-11-17 03:02:23,"벨라","이번 일본가서는 않해와요?"
2017-11-17 03:02:25,"벨라","오오"
2017-11-17 03:02:32,"벨라","(이모티콘) "
2017-11-17 03:02:42,"벨라","홍콩이 그렇단말이죠 ㅋ"
2017-11-17 03:02:43,"Sue","이번에 윤이가 크리스마스선물미리산다고ㅋㅋㅋ"
2017-11-17 03:02:51,"벨라","대박 ㅋ"
2017-11-17 03:02:53,"Sue","모레쯤갈거같아여"
2017-11-17 03:03:20,"Sue","50퍼라니 전 세일하는샤넬은 어케사는지도몰라여"
2017-11-17 03:03:22,"에이수☆","좀 튀는 색깔 세일함"
2017-11-17 03:03:24,"Sue","반값 레알충격"
2017-11-17 03:03:31,"에이수☆","아마 이제는 안할수도 ㅠ"
2017-11-17 03:03:36,"벨라","모레 ㅋㅋㅋㅋ"
2017-11-17 03:03:40,"벨라","사진 투척하면"
2017-11-17 03:03:54,"Sue","ㅋㅋㅋ근데일단 귀걸이만사오려구여"
2017-11-17 03:03:59,"벨라","봉구가 겁나 보고싶어할듯 ㅋㅋ"
2017-11-17 03:04:01,"벨라","그래요"
2017-11-17 03:04:04,"Sue","ㅋㅋㅋㅋ봉구"
2017-11-17 03:04:09,"벨라","ㅎㅎㅎ"
2017-11-17 03:04:16,"Sue","어제였나 편지하나더씀"
2017-11-17 03:04:22,"벨라","오 ㅋㅋ"
2017-11-17 03:04:33,"벨라","봉구 매일 편지써주기로 했는데 ㅜ"
2017-11-17 03:04:38,"재남","음냐 저도 잘게요 다들 좋은밤 되세용"
2017-11-17 03:04:39,"Sue","그니까ㅋㅋㅋㄲ"
2017-11-17 03:04:41,"벨라","내가 요즘 정신병에 걸릴것같아서"
2017-11-17 03:04:44,"벨라","재남님 잘자요"
2017-11-17 03:04:47,"Sue","재남잘자여"
2017-11-17 03:04:52,"여니","잘자요~"
2017-11-17 03:04:59,"여니","저도 곧 집에가서 톡할게용 ㅎ"
2017-11-17 03:05:03,"벨라","내가 죽겠으니 봉구테 편지도 못하고"
2017-11-17 03:05:06,"Sue","ㅇㅋㅋ즐퇴근!"
2017-11-17 03:05:14,"Sue","저는 노느라죽겠어서"
2017-11-17 03:05:16,"Sue","못함"
2017-11-17 03:05:17,"벨라","이 기가막히고 코가막히는 내용을 들으면 봉구가 어떨지"
2017-11-17 03:05:24,"Sue","봉구 개빡"
2017-11-17 03:05:26,"벨라","ㅋㅋㅋㅋㅋㅋㅋ"
2017-11-17 03:05:26,"Sue","ㅋㅋㄱㅋ"
2017-11-17 03:05:34,"벨라","엄청 분개할듯 ㅋㅋㅋㅋㅋ"
2017-11-17 03:05:42,"Sue","아더워죽겠는데 윤이가안음"
2017-11-17 03:05:47,"벨라","ㅋㅋㅋㅋㅋㅋㅋㅋ"
2017-11-17 03:05:48,"Sue","자꾸 때리고안고 뭐하는거야"
2017-11-17 03:05:53,"Sue","이중적인남자"
2017-11-17 03:05:57,"벨라","ㅎㅎ"
2017-11-17 03:06:02,"Sue","뭔꿈을꾸는걸까여ㅋㅋㅋ"
2017-11-17 03:06:08,"벨라","ㅋㅋㅋㅋㅋㅋㅋㅋ"
2017-11-17 03:06:14,"벨라","병주고 약주고 꿈"
2017-11-17 03:06:31,"Sue","아 아까그 코인딴게 현금화되는거면좋았는데"
2017-11-17 03:06:33,"Sue","아까비"
2017-11-17 03:06:35,"Sue","ㅋㅋㄱㅋㅋ"
2017-11-17 03:06:42,"벨라","현금화 안됨????"
2017-11-17 03:06:44,"벨라","헐랭"
2017-11-17 03:06:51,"Sue","안되는거래여ㅋㅋㅋㅋ"
2017-11-17 03:06:53,"Sue","흑흑"
2017-11-17 03:06:54,"벨라","최고 기록 세우면 뭐 안줌?"
2017-11-17 03:06:55,"벨라","헐"
2017-11-17 03:07:01,"벨라","말도안대 거짓말!!!!!!!!"
2017-11-17 03:07:07,"벨라","(이모티콘) "
2017-11-17 03:07:07,"Sue","Vip뭐받았나봐여"
2017-11-17 03:07:15,"벨라","ㅎㅎ 돈으로 주지"
2017-11-17 03:07:16,"Sue","사행성 도박장이아니라서 그렇대여"
2017-11-17 03:07:20,"Sue","ㅋㅋㅋㅋ"
2017-11-17 03:07:23,"Sue","걍도박하지"
2017-11-17 03:07:24,"벨라","이런이런 ㅋㅋㅋㅋㅋㅋ"
2017-11-17 03:07:26,"벨라","내말이"
2017-11-17 03:07:27,"Sue","아쉽ㅋㅋㄱㅋㄱㅋ"
2017-11-17 03:07:32,"벨라","사행성가짘ㅋㅋㅋㅋㅋ"
2017-11-17 03:07:38,"Sue","ㅋㅋㄱㅋㅋㄱㅋㄱ"
2017-11-17 03:07:41,"벨라","ㅋㅋㅋㅋㅋㅋ"
2017-11-17 03:07:45,"Sue","우리 막 사행성부추기고있억ㄱㅋㄱㄲ"
2017-11-17 03:08:03,"벨라","ㅋㅋㅋㅋㅋ"
2017-11-17 03:08:08,"Sue","저번에 저도 뭐터져서 5배 떴는데 천엔갖고해서 ㅋㅋㅋㅋ"
2017-11-17 03:08:14,"벨라","헐"
2017-11-17 03:08:18,"벨라","그건 돈줘요?"
2017-11-17 03:08:19,"Sue","근데 겨우 오만원받고나오는데 기분좋음"
2017-11-17 03:08:24,"벨라","기분좋지"
2017-11-17 03:08:30,"벨라","5배가 왠말이람"
2017-11-17 03:08:38,"벨라","될놈될 법칙 ㅋㅋㅋㅋ"
2017-11-17 03:08:39,"Sue","아싸 라멘먹어야지 호롤롤로"
2017-11-17 03:08:42,"Sue","이럼서ㄱㄱㅋㄱ"
2017-11-17 03:08:46,"벨라","ㅎㅎ"
2017-11-17 03:08:52,"벨라","라멘 맛있게따 ㅠ"
2017-11-17 03:08:59,"Sue","덥다 미치긋다"
2017-11-17 03:09:03,"벨라","남자친구가 배뽈록해서 사진찍을거냐해서"
2017-11-17 03:09:10,"벨라","난 여전히 다이어트중"
2017-11-17 03:09:11,"Sue","20일에친구놀러온다그래서"
2017-11-17 03:09:18,"Sue","거한클럽파티가있을겁니다"
2017-11-17 03:09:19,"벨라","11/20일 ?"
2017-11-17 03:09:26,"Sue","네ㅋㅋㅋ"
2017-11-17 03:09:28,"벨라","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2017-11-17 03:09:31,"벨라","상상불가"
2017-11-17 03:09:38,"Sue","한국에서여기까지 클럽가러오겠대서"
2017-11-17 03:09:46,"Sue","제가너무기쁜나머지 숙식을제공"
2017-11-17 03:09:48,"Sue","ㅋㅋㄱㅋㅋㅋ"
2017-11-17 03:09:50,"벨라","ㅋㅋㅋㅋ혼또니"
2017-11-17 03:09:53,"Sue","ㄱㅋㅋㄱㅋ아이신나"
2017-11-17 03:10:00,"벨라","ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2017-11-17 03:10:06,"Sue","윤이에게 삥을뜯어 테이블을잡겠습니다"
2017-11-17 03:10:14,"벨라","참부럽 ㅋㅋㅋㅋㅋ"
2017-11-17 03:10:27,"벨라","난 돈아껴서 여행가려구요"
2017-11-17 03:10:36,"Sue","ㅋㅋㅋㅋ이태리가 더좋다요"
2017-11-17 03:10:43,"벨라","결혼식 성대하게는 않하니깐
그돈으로 이태리 가자고 꼬시는중 ㅋㅋ"
2017-11-17 03:10:56,"Sue","근데일본클럽은 너무 더럽게놀아여 ㅋㅋㅋ"
2017-11-17 03:11:05,"벨라","스드메 내 친구는 얘기들어보니 1000만원 들었다는데"
2017-11-17 03:11:09,"벨라","나는 반에 반값 ㅋㅋ"
2017-11-17 03:11:18,"벨라","일본클럽 헐 무섭"
2017-11-17 03:11:22,"Sue","250?그걸로되여?"
2017-11-17 03:11:27,"벨라","박람회때"
2017-11-17 03:11:32,"Sue","일본애들이 많이 오픈?되어있자나여"
2017-11-17 03:11:41,"벨라","좋은 플래너 만나서 한큐에 다 해결"
2017-11-17 03:11:44,"Sue","막 지들끼리 정말이상한 춤추고있고ㅋㅋㅋ"
2017-11-17 03:11:48,"벨라","ㅋㅋㅋㅋ"
2017-11-17 03:11:53,"벨라","상상하기싫음"
2017-11-17 03:11:56,"Sue","넘시러서 전제친구들하고만노는데"
2017-11-17 03:12:02,"Sue","가관이에여"
2017-11-17 03:12:05,"벨라","ㅋㅋㅋㅋ"
2017-11-17 03:12:15,"Sue","어떤 일본남자가 어깨에 느끼하게손올려서"
2017-11-17 03:12:16,"벨라","그나저나 숙박이 있으려나"
2017-11-17 03:12:18,"벨라","크리스마스"
2017-11-17 03:12:27,"Sue","술기운에 개빡쳐서 발로걷어찬적도있어여"
2017-11-17 03:12:30,"벨라","완전 짱싫네"
2017-11-17 03:12:34,"Sue","어느안전이라고 무험하다!!!!!"
2017-11-17 03:12:37,"벨라","나도 걷어찰듯 ㅋㅋ"
2017-11-17 03:12:39,"벨라","ㅋㅋㅋㅋㅋㅋㅋ"
2017-11-17 03:12:41,"Sue","ㅋㅋㅋㅋㄱ"
2017-11-17 03:12:43,"벨라","무험하다 ㅋㅋㅋㅋㅋㅋㅋ"
2017-11-17 03:12:55,"Sue","진짜 퍽!!!소리났어여ㅋㅋㅋ"
2017-11-17 03:13:16,"Sue","꼴에 븨아피였는지 엠디들이달려와서 괜찮으시냐고ㅈ걱정해주던데"
2017-11-17 03:13:28,"Sue","난 1도신경안씀 변태느므시끼"
2017-11-17 03:13:59,"Sue","스드메면 드레스대여까지 250 이란건데"
2017-11-17 03:14:00,"벨라","전 클럽을 안좋아해서"
2017-11-17 03:14:03,"Sue","그게가능하군여"
2017-11-17 03:14:05,"벨라","너무너무 싫어요 ㅠ"
2017-11-17 03:14:12,"벨라","담배냄새두 싫구"
2017-11-17 03:14:19,"Sue","전 EDM넘조아해서 디제잉도배우고"
2017-11-17 03:14:22,"벨라","남자들 막 스킨쉽하는것도 싫구 ㅠ"
2017-11-17 03:14:28,"Sue","1대1 학원도다님"
2017-11-17 03:14:34,"Sue","제친구들도 디제이많아여ㅋㅋㅋ"
2017-11-17 03:14:37,"Sue","개꿀잼"
2017-11-17 03:15:05,"Sue","그래서 보ㅡㄷ클럽다니면 이성끼리노는것만생각하던데 그렇지도않아여 ㅋㅋㅋ"
2017-11-17 03:15:13,"벨라","ㅋㅋㅋㅋ"
2017-11-17 03:15:15,"벨라","학원 ㅎㅎ"
2017-11-17 03:15:19,"Sue","넘조아ㅋㅋㄱㄲ"
2017-11-17 03:15:21,"벨라","https://abnb.me/EVmg/EARE84WU7H"
2017-11-17 03:15:27,"벨라","와무슨 이런 숙소가 ㅋㅋㅋ"
2017-11-17 03:16:15,"Sue","ㅎㅎㅎ벨라님도 우리약혼여행다닌곳 보면 다좋아할거같아여"
2017-11-17 03:16:27,"벨라","그러게나말이에요"
2017-11-17 03:16:34,"벨라","안좋은곳이 어디있겠어요 수님"
2017-11-17 03:17:10,"Sue","ㅋㅋㅋ윤이 에어비앤비 묵었던목록보면 뿌듯해여"
2017-11-17 03:18:11,"벨라","https://abnb.me/EVmg/hSmUJEaV7H"
2017-11-17 03:18:14,"Sue","그럼 몇박으로가는거에여?"
2017-11-17 03:18:20,"벨라","여기는 침대가 6개인데 ㅋㅋㅋㅋ"
2017-11-17 03:18:24,"벨라","일박에 10만원대라니"
2017-11-17 03:18:28,"벨라","실화임? ㅋㅋ"
2017-11-17 03:18:34,"Sue","식구들 다시간맞추려면 힘들겠어여"
2017-11-17 03:18:45,"벨라","에어비앤비 진짜 잘활용하면 짱인듯"
2017-11-17 03:18:51,"Sue","잼겠다ㅋㅋ"
2017-11-17 03:18:58,"Sue","저희 에어비앤비전문입니다"
2017-11-17 03:19:00,"Sue","ㅋㅋㅋ"
2017-11-17 03:19:33,"Sue","넘조아함 윤이가 요리가능하니까"
2017-11-17 03:19:34,"벨라","ㅎㅎㅎㅎ"
2017-11-17 03:19:36,"벨라","맞아요"
2017-11-17 03:19:39,"벨라","요리가 생명"
2017-11-17 03:19:39,"Sue","어느순간호텔은 믿고거름"
2017-11-17 03:19:51,"벨라","윤이님같은 남자가 없음 진짜"
2017-11-17 03:19:57,"Sue","그래도 2박이하면 호텔이좋긴해여 택시도바로바로부르고"
2017-11-17 03:19:58,"벨라","요리도해줘 노예도해줘"
2017-11-17 03:20:05,"벨라","저는 7일"
2017-11-17 03:20:13,"Sue","7일좋다"
2017-11-17 03:20:21,"벨라","한곳에 숙소해두면 편하긴하더라고요"
2017-11-17 03:20:32,"벨라","근데 우리 이탈리아 남부 카프리가서 자고도 싶어서"
2017-11-17 03:20:33,"Sue","벨라님만프리랜서아니에여? 시댁에서 그렇게나뺄수있다니"
2017-11-17 03:20:35,"Sue","넘좋다"
2017-11-17 03:20:48,"벨라","시댁 허락 아직 안맡음 ㅋㅋㅋㅋㅋ"
2017-11-17 03:20:57,"벨라","걍 내가 생각한거 남편테 얘기하구"
2017-11-17 03:21:08,"벨라","가족의 날이니깐 가족끼리 효도관광 가자고 했어요"
2017-11-17 03:21:11,"Sue","저희가이렇게놀고있지만 어느순간부터 윤이도 회사일해야해서"
2017-11-17 03:21:18,"벨라","될지안될지 스케줄 보고 판단할듯"
2017-11-17 03:21:21,"Sue","전그때부턴 어느정도내려놓으려구여"
2017-11-17 03:21:25,"Sue","흑"
2017-11-17 03:21:39,"벨라","그래도 지금 추억을 많이만드시고 있으니"
2017-11-17 03:21:40,"Sue","클쓰마쓰에 난모하지"
2017-11-17 03:21:55,"벨라","나중에 또 일하다 시간나면 놀러가면 되죠"
2017-11-17 03:22:06,"Sue","맞아여 그래야겠져ㅜㅜ"
2017-11-17 03:22:10,"여니","ㅋㅋ"
2017-11-17 03:22:20,"여니","수님걱정마요"
2017-11-17 03:22:22,"Sue","주2회출근을 바라고있어여"
2017-11-17 03:22:33,"여니","윤님 잘할거임"
2017-11-17 03:22:36,"Sue","ㅋㅋㅋㅋ"
2017-11-17 03:23:35,"여니","우리만 깨어있나봐요"
2017-11-17 03:23:35,"벨라","ㅋㅋㅋㅋㅋㅋ"
2017-11-17 03:23:40,"벨라","주2회 출근 ㅋㅋㅋㅋ"
2017-11-17 03:23:49,"벨라","전생에 나라를 구해도 수천번은 구한들"
2017-11-17 03:23:51,"Sue","그러게여 세시넘어서ㅋㅋㅋ"
2017-11-17 03:23:53,"여니","ㅋㅋㅋ벨라님 신랑분도 잘할듯"
2017-11-17 03:24:00,"Sue","맞아 아버님이 대박이야"
2017-11-17 03:24:02,"벨라","뭘잘해요?"
2017-11-17 03:24:05,"Sue","다때려부신다니ㅋㅋㅋ"
2017-11-17 03:24:10,"여니","벨라님한테"
2017-11-17 03:24:10,"벨라","ㅋㅋㅋㅋㅋㅋㅋㅋ"
2017-11-17 03:24:14,"벨라","박력넘치죠 ㅋㅋㅋ"
2017-11-17 03:24:14,"Sue","그걸 그 싸이코패스아줌니가"
2017-11-17 03:24:20,"Sue","들어야해"
2017-11-17 03:24:21,"여니","ㅋㅋㅋㅋ"
2017-11-17 03:24:27,"Sue","전해줄방법없을까"
2017-11-17 03:24:28,"Sue","ㄲㄱㅋㅋㄱㅋ"
2017-11-17 03:24:32,"벨라","그러게나말이에요 ㅋ"
2017-11-17 03:24:47,"벨라","천만원이건 얼마건 다 갖다버리라고"
2017-11-17 03:24:52,"벨라","꼴도보기싫다고 하셔서"
2017-11-17 03:25:06,"벨라","진짜 그소리듣는데 혼자 맘고생한거 싹날아감"
2017-11-17 03:25:08,"Sue","그런 여자가~여자가~하는 아줌니들은 남자가버럭지르면"
2017-11-17 03:25:12,"Sue","그때서야벌벌기던데"
2017-11-17 03:25:19,"벨라","그래서 기나바요"
2017-11-17 03:25:23,"Sue","싹싹빌어야함"
2017-11-17 03:25:45,"여니","진짜 사과를 제대로 할줄도 모르고"
2017-11-17 03:25:46,"벨라","휴 인테리어 않하고 거기 안들어가는게 정말 얼마나 다행인지몰라요 재수없음 그집"
2017-11-17 03:25:52,"벨라","걍 그집 부터가 재수가 없어"
2017-11-17 03:26:00,"벨라","처음부터 잘못됨"
2017-11-17 03:26:05,"Sue","ㅇㅇ그런타입이 사과를 지변명으로해여"
2017-11-17 03:26:23,"벨라","사과 진심 1도 귀에 안들어옴"
2017-11-17 03:26:35,"벨라","왼쪽귀로 듣고 오른쪽으로 흘려보냈어요"
2017-11-17 03:26:42,"벨라","진심아닌거 아니까"
2017-11-17 03:26:59,"벨라","다른데 이사가는지도 모르고 
인테리어 또 할생각에"
2017-11-17 03:27:05,"벨라","꼬시다 한방 먹인듯"
2017-11-17 03:27:09,"벨라","기분최고임"
2017-11-17 03:27:10,"여니","잘했어요 그냥 앞으로 안볼사람이니까"
2017-11-17 03:27:13,"Sue","그런사람들 개민폐짓하다가 역풍에몰리면"
2017-11-17 03:27:18,"Sue","딸같아서그랬네어쩌네"
2017-11-17 03:27:18,"여니","이제 신경도 쓰지말고"
2017-11-17 03:27:21,"Sue","개소리시전함"
2017-11-17 03:27:27,"여니","ㅋㅋㅋㅋ 개소리 ㅋㅋㅋㅋ"
2017-11-17 03:27:29,"Sue","걍 안보고사는게답"
2017-11-17 03:27:35,"벨라","내말이요"
2017-11-17 03:28:06,"Sue","딸같애서그랬으면 월오십씩만용돈줘"
2017-11-17 03:28:10,"벨라","ㅋㅋㅋㅋㅋㅋㅋㅋ"
2017-11-17 03:28:12,"여니","ㅋㅋㅋㅋㅋㅋㅋ"
2017-11-17 03:28:14,"Sue","맨날 김치찌개도끓여줘"
2017-11-17 03:28:16,"벨라","ㅋㅋㅋㅋㅋㅋ"
2017-11-17 03:28:19,"여니","딸같으면 인테리어해줘"
2017-11-17 03:28:23,"여니","ㅋㅋㅋㅋㅋ"
2017-11-17 03:28:24,"Sue","개꽐라되면 데리러와줘"
2017-11-17 03:28:25,"벨라","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2017-11-17 03:28:26,"Sue","ㅋㅋㅋㄱㄲㅋ"
2017-11-17 03:28:36,"벨라","나더러 소주킬러라고 ㅋㅋㅋ"
2017-11-17 03:28:43,"벨라","술마시는거 본적도 없으면서"
2017-11-17 03:28:55,"여니","소주 킬러건 자기가 무슨상관이야"
2017-11-17 03:28:58,"Sue","에인스톡은 킬러합시다"
2017-11-17 03:29:02,"벨라","인스타그램에 장난친거 캡쳐해서"
2017-11-17 03:29:02,"Sue","이건못봐줍니다"
2017-11-17 03:29:10,"벨라","에인스톡은 킬러임 ㅋㅋㅋㅋ"
2017-11-17 03:29:13,"Sue","ㅋㅋㅋㅋㅋ"
2017-11-17 03:29:14,"여니","ㅋㅋㅋㅋ 에인스톡 킬러 인정"
2017-11-17 03:29:19,"벨라","키둑키둑"
2017-11-17 03:29:30,"벨라","내가 에인스톡 킬러라고 했음"
2017-11-17 03:29:38,"벨라","쿨!!! 하게 인정한다 진짜"
2017-11-17 03:29:39,"벨라","ㅋㅋㅋㅋㅋㅋㅋ"
2017-11-17 03:29:42,"Sue","ㅋㅋㄱㅋㄱㅋㅋ"
2017-11-17 03:29:44,"여니","ㅋㅋㅋㅋㅋㅋㅋ 아쉽"
2017-11-17 03:29:44,"벨라","쏘주킬러는 아니지 ㅋㅋ"
2017-11-17 03:29:50,"Sue","드셔보셨어여?이게죽여여~~~~"
2017-11-17 03:29:50,"여니","아까비 ㅋㅋㅋㅋ"
2017-11-17 03:29:57,"Sue","아지매 안먹어봤음말을마러"
2017-11-17 03:30:00,"Sue","ㅋㅋㄱㅋㅋ"
2017-11-17 03:30:03,"벨라","ㅋㅋㅋㅋ"
2017-11-17 03:30:19,"Sue","전 쏘주보단 쏘맥이좋은데"
2017-11-17 03:30:28,"여니","난 그냥 맥주 ㅋㅋㅋ"
2017-11-17 03:30:52,"벨라","사랑만 받고싶고 이쁨만 받고싶은데
시댁부모님께 인테리어 업자랑 무슨 사이냐고
예전 남자친구사이 아니냐고 이러고 

참 근데 왜 우리 어머니는 그걸 듣고 계시는거죠"
2017-11-17 03:31:10,"벨라","가만보면 세뇌를 너무 당하신듯...."
2017-11-17 03:31:23,"여니","그런 사람들이 세뇌시키는 능력이있어요"
2017-11-17 03:31:24,"Sue","우리어머니 =어머님?"
2017-11-17 03:31:26,"벨라","저는 제일걱정이 그분이랑 어머님이 다시 만나실까봐 그게 제일 걱정임"
2017-11-17 03:31:30,"벨라","시댁 어머니"
2017-11-17 03:31:38,"여니","계속 만나자고 조를듯"
2017-11-17 03:31:43,"벨라","세뇌당해서 그런집 산거잔아요"
2017-11-17 03:31:53,"벨라","이여자가 다 조종해서"
2017-11-17 03:31:59,"Sue","ㅇㅇ어케든 변명하고 이미지회복하려고 불쌍한척겁나할듯"
2017-11-17 03:32:03,"벨라","그게 참 제일 큰일임"
2017-11-17 03:32:08,"여니","어어 계속 만나달라고 하면서"
2017-11-17 03:32:11,"벨라","아까도 뭐랬는지 알아요?"
2017-11-17 03:32:12,"Sue","내가 이래저래해서이런건데 슬프다어쩌구"
2017-11-17 03:32:17,"여니","자기가 좋은 마음에서 그랬다고"
2017-11-17 03:32:23,"벨라","3일동안 물한방울도 못마시고"
2017-11-17 03:32:27,"벨라","링겔맞고 있대요"
2017-11-17 03:32:29,"벨라","ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2017-11-17 03:32:33,"벨라","미친거아니에요?"
2017-11-17 03:32:34,"여니","ㅋㅋㅋㅋㅋ 어디서 수작이야"
2017-11-17 03:32:41,"벨라","그렇게 악으로 카톡질을 해대는데"
2017-11-17 03:32:43,"벨라","미친"
2017-11-17 03:33:01,"여니","아우 그런사람이 옆에있다눈게 진짜 무섭다"
2017-11-17 03:33:04,"여니","소름"
2017-11-17 03:33:09,"벨라","10분에 한번씩 카톡을 엄마 저 어머니 아버님 
이렇게 보냈는데 무슨 물한방울을"
2017-11-17 03:33:19,"벨라","근데"
2017-11-17 03:33:34,"벨라","아까 그분이 저희 어머니랑 3시간 통화하시고 저테 저나했다 했거든요"
2017-11-17 03:33:46,"벨라","풀고 저한테 저나한걸거같은데"
2017-11-17 03:33:53,"여니","어머니전화번호를 바꿔드리고싶은"
2017-11-17 03:34:01,"벨라","나는 진짜 개무서움 그분이 어머니 옆에 붙어있을까봐 진짜"
2017-11-17 03:34:11,"벨라","개무섭"
2017-11-17 03:34:16,"Sue","아버님이 다부시라고할정도면"
2017-11-17 03:34:33,"벨라","그렇게 않하겠죠 그쵸?"
2017-11-17 03:34:36,"Sue","만나고돌아다니시면 아버님도싫어하실듯"
2017-11-17 03:34:50,"벨라","아버님때문에 이번에 산듯"
2017-11-17 03:34:58,"벨라","진짜 넘넘 든든해요 ㅠㅠ"
2017-11-17 03:34:58,"Sue","ㅇㅇ아버님스탈이"
2017-11-17 03:35:04,"벨라","내가 더 잘해야지"
2017-11-17 03:35:07,"Sue","평생 벨라님께 엄청난귀인이될듯"
2017-11-17 03:35:09,"Sue","ㅋㅋㅋㅋ"
2017-11-17 03:35:13,"여니","며느리사랑~"
2017-11-17 03:35:16,"벨라","안그래도"
2017-11-17 03:35:24,"벨라","어머님이 점인가 봤는데 궁합볼때"
2017-11-17 03:35:25,"Sue","서럽다고 앞에서 울기만해도 울린사람은 제삿밥먹겠네여"
2017-11-17 03:35:30,"벨라","남편이랑 잘맞는거보다"
2017-11-17 03:35:33,"Sue","든 to the 든"
2017-11-17 03:35:36,"벨라","아버님이랑 저랑 더 잘맞는다고 ㅋㅋㅋㅋㅋ"
2017-11-17 03:35:42,"벨라","꿀떨어진다 했다고함"
2017-11-17 03:35:54,"여니","ㅎㅎㅎ진짜 든든"
2017-11-17 03:35:56,"벨라","잘해야지 ㅎㅎ"
2017-11-17 03:36:03,"벨라","이번일도 다 이게"
2017-11-17 03:36:13,"벨라","직접 만들어 드린 빼빼로 덕분이 아닐까"
2017-11-17 03:36:17,"벨라","하하하하하"
2017-11-17 03:36:25,"여니","ㅋㅋㅋㅋ 알아보신게죠"
2017-11-17 03:36:35,"벨라","새벽반하고 3시간자고 가서 만든보람이 있어요 ㅋㅋ"
2017-11-17 03:36:58,"Sue","고런 아버님스탈이ㅋㅋ 다른데서당찬데 당신께는사근사근한 며느리타입이랑 찰떡임"
2017-11-17 03:37:09,"벨라","ㅋㅋㅋ 수님"
2017-11-17 03:37:13,"여니","딱 벨라님이군요"
2017-11-17 03:37:17,"벨라","한 나이 50세? ㅋㅋㅋㅋ"
2017-11-17 03:37:19,"Sue","시댁에 뭐 불편한거있음 아버님이 다해결해줄듯"
2017-11-17 03:37:22,"벨라","ㅋㅋㅋㅋㅋㅋ"
2017-11-17 03:37:27,"벨라","어르신같은 말씀을 ㅋㅋㅋㅋ"
2017-11-17 03:37:54,"Sue","ㅋㅋㅋㄱㅋ"
2017-11-17 03:37:57,"여니","ㅋㅋㅋㅋㅋㅋㅋ"
2017-11-17 03:39:07,"벨라","수님 시차적응안대서 안자는거에요?"
2017-11-17 03:39:16,"Sue","남편집은 아들혼자에여?"
2017-11-17 03:39:16,"벨라","이상태로 나처럼 한달 쭉감 ㅋㅋㅋㅋㅋ"
2017-11-17 03:39:25,"벨라","장남 여동생 남동생"
2017-11-17 03:39:34,"벨라","삼남매"
2017-11-17 03:39:38,"Sue","저 이미 밤새고온거부터가 글렀는디요"
2017-11-17 03:39:43,"벨라","ㅋㅋㅋ"
2017-11-17 03:39:48,"Sue","시누이가있으시구낭"
2017-11-17 03:39:56,"Sue","저도시누이있음 윤이여동생ㅋㅋ"
2017-11-17 03:40:00,"벨라","ㅎㅎ"
2017-11-17 03:40:06,"여니","저도 시누이임 ㅋㅋㅋ"
2017-11-17 03:40:13,"벨라","ㅋㅋㅋㅋㅋ"
2017-11-17 03:40:17,"Sue","ㅋㅋㄱㅋㅋ아 본인이 시누이"
2017-11-17 03:40:18,"여니","동생 와이프 나랑 동갑 ㅋㅋㅋ"
2017-11-17 03:40:23,"벨라","오"
2017-11-17 03:40:35,"Sue","저도그건그래여 우리오빠 여자친구 저보다한살어림"
2017-11-17 03:40:36,"벨라","동생이 결혼해꾸나"
2017-11-17 03:40:48,"Sue","오빠는 내년에결혼ㅋㅋ"
2017-11-17 03:40:56,"벨라","오"
2017-11-17 03:40:57,"여니","것도 2014년에 함 ㅋㅋ"
2017-11-17 03:41:02,"여니","오 ㅋ"
2017-11-17 03:41:06,"벨라","헐키"
2017-11-17 03:41:10,"여니","수님은 언제 할거에여?"
2017-11-17 03:41:23,"여니","한 3주 후에 애 태어납니다"
2017-11-17 03:41:26,"Sue","전 한결같이 최대한늦게"
2017-11-17 03:41:28,"Sue","ㅋㅋㅋㄱㅋㅋ"
